20180301,공항철도 1호선,김포공항,5667
20180301,공항철도 1호선,계양,6844
20180301,공항철도 1호선,검암,6274
20180301,공항철도 1호선,청라국제도시,3433
20180301,공항철도 1호선,운서,5510
20180301,공항철도 1호선,공항화물청사,1811
20180301,공항철도 1호선,인천공항1터미널,14030
20180301,공항철도 1호선,인천공항2터미널,5272
20180301,공항철도 1호선,영종,1677
20180301,과천선,선바위,4244
20180301,과천선,경마공원,1291
20180301,과천선,대공원,4358
20180301,과천선,과천,2689
20180301,과천선,정부과천청사,5563
20180301,과천선,인덕원,14331
20180301,과천선,평촌,8696
20180301,과천선,범계,21098
20180301,분당선,선릉,5394
20180301,분당선,한티,9484
20180301,분당선,도곡,3857
20180301,분당선,구룡,1310
20180301,분당선,개포동,1885
20180301,분당선,대모산입구,1650
20180301,분당선,수서,8771
20180301,분당선,수원,4894
20180301,분당선,서울숲,5114
20180301,분당선,압구정로데오,12785
20180301,분당선,강남구청,5012
20180301,분당선,선정릉,3245
20180301,분당선,가천대,5346
20180301,분당선,태평,10176
20180301,분당선,모란,16098
20180301,분당선,야탑,20815
20180301,분당선,서현,21028
20180301,분당선,수내,9373
20180301,분당선,정자,10932
20180301,분당선,미금,14050
20180301,분당선,오리,7968
20180301,분당선,이매,4094
20180301,분당선,보정,1574
20180301,분당선,죽전,13809
20180301,분당선,구성,3425
20180301,분당선,신갈,2815
20180301,분당선,기흥,5487
20180301,분당선,상갈,3786
20180301,분당선,청명,2447
20180301,분당선,영통,7203
20180301,분당선,망포,8045
20180301,분당선,매탄권선,2780
20180301,분당선,수원시청,8932
20180301,분당선,매교,1619
20180301,수인선,달월,41
20180301,수인선,월곶,2069
20180301,수인선,소래포구,3520
20180301,수인선,인천논현,4566
20180301,수인선,호구포,2141
20180301,수인선,남동인더스파크,1006
20180301,수인선,원인재,3396
20180301,수인선,연수,3658
20180301,수인선,송도,1990
20180301,수인선,인하대,3317
20180301,수인선,숭의,1841
20180301,수인선,신포,1173
20180301,수인선,인천,1792
20180301,안산선,산본,13574
20180301,안산선,대야미,2563
20180301,안산선,반월,3076
20180301,안산선,상록수,14170
20180301,안산선,한대앞,6277
20180301,안산선,중앙,14174
20180301,안산선,고잔,5692
20180301,안산선,초지,2096
20180301,안산선,안산,10977
20180301,안산선,신길온천,1035
20180301,안산선,정왕,5854
20180301,안산선,오이도,6890
20180301,안산선,수리산,2189
20180301,우이신설선,북한산우이,2461
20180301,우이신설선,솔밭공원,1633
20180301,우이신설선,4.19민주묘지,1882
20180301,우이신설선,가오리,2593
20180301,우이신설선,화계,2072
20180301,우이신설선,삼양,1679
20180301,우이신설선,삼양사거리,1822
20180301,우이신설선,솔샘,3241
20180301,우이신설선,북한산보국문,4056
20180301,우이신설선,정릉,2586
20180301,우이신설선,성신여대입구(돈암),3649
20180301,우이신설선,보문,1218
20180301,우이신설선,신설동,992
20180301,일산선,원흥,4925
20180301,일산선,삼송,12342
20180301,일산선,원당,8188
20180301,일산선,화정,14650
20180301,일산선,대곡,862
20180301,일산선,백석,8715
20180301,일산선,마두,5877
20180301,일산선,정발산,7501
20180301,일산선,주엽,7112
20180301,일산선,대화,8092
20180301,장항선,봉명,722
20180301,장항선,쌍용(나사렛대),1593
20180301,장항선,아산,1978
20180301,장항선,배방,828
20180301,장항선,온양온천,4554
20180301,장항선,신창(순천향대),1017
20180301,중앙선,회기,21148
20180301,중앙선,중랑,4106
20180301,중앙선,상봉(시외버스터미널),4471
20180301,중앙선,망우,6219
20180301,중앙선,양원,963
20180301,중앙선,구리,10476
20180301,중앙선,도농,5548
20180301,중앙선,양정,518
20180301,중앙선,덕소,5015
20180301,중앙선,도심,1550
20180301,중앙선,팔당,1004
20180301,중앙선,운길산,705
20180301,중앙선,양수,1679
20180301,중앙선,신원,158
20180301,중앙선,국수,589
20180301,중앙선,아신,445
20180301,중앙선,오빈,257
20180301,중앙선,양평,2638
20180301,중앙선,원덕,351
20180301,중앙선,용문,2218
20180301,중앙선,지평,29
20180302,1호선,서울역,53338
20180302,1호선,시청,25421
20180302,1호선,종각,46870
20180302,1호선,종로3가,33442
20180302,1호선,종로5가,28122
20180302,1호선,동대문,17063
20180302,1호선,신설동,17508
20180302,1호선,제기동,20553
20180302,1호선,청량리(서울시립대입구),29180
20180302,1호선,동묘앞,10194
20180302,2호선,시청,26933
20180302,2호선,을지로입구,54179
20180302,2호선,을지로3가,23083
20180302,2호선,을지로4가,14140
20180302,2호선,동대문역사문화공원,22187
20180302,2호선,신당,17426
20180302,2호선,상왕십리,14858
20180302,2호선,왕십리(성동구청),18312
20180302,2호선,한양대,16698
20180302,2호선,뚝섬,19755
20180302,2호선,성수,32935
20180302,2호선,건대입구,55207
20180302,2호선,구의(광진구청),26123
20180302,2호선,강변(동서울터미널),48582
20180302,2호선,잠실나루,18464
20180302,2호선,잠실(송파구청),86923
20180302,2호선,잠실새내,30649
20180302,2호선,종합운동장,12955
20180302,2호선,삼성(무역센터),64282
20180302,2호선,선릉,53402
20180302,2호선,역삼,56325
20180302,2호선,강남,113555
20180302,2호선,교대(법원.검찰청),46339
20180302,2호선,서초,23971
20180302,2호선,방배,21376
20180302,2호선,사당,52069
20180302,2호선,낙성대,31726
20180302,2호선,서울대입구(관악구청),58261
20180302,2호선,봉천,23797
20180302,2호선,신림,75473
20180302,2호선,신대방,29391
20180302,2호선,구로디지털단지,69273
20180302,2호선,대림(구로구청),32378
20180302,2호선,신도림,63548
20180302,2호선,문래,22499
20180302,2호선,영등포구청,25622
20180302,2호선,당산,26651
20180302,2호선,합정,39974
20180302,2호선,홍대입구,95986
20180302,2호선,신촌,58322
20180302,2호선,이대,25695
20180302,2호선,아현,11342
20180302,2호선,충정로(경기대입구),13518
20180302,2호선,용답,3062
20180302,2호선,신답,1790
20180302,2호선,신설동,4827
20180302,2호선,도림천,1615
20180302,2호선,양천구청,8146
20180302,2호선,신정네거리,11022
20180302,2호선,용두(동대문구청),2724
20180302,3호선,지축,1539
20180302,3호선,구파발,20215
20180302,3호선,연신내,45279
20180302,3호선,불광,22664
20180302,3호선,녹번,13188
20180302,3호선,홍제,21117
20180302,3호선,무악재,4621
20180302,3호선,독립문,9279
20180302,3호선,경복궁(정부서울청사),27292
20180302,3호선,안국,26323
20180302,3호선,종로3가,14810
20180302,3호선,을지로3가,12149
20180302,3호선,충무로,0
20180302,3호선,동대입구,13161
20180302,3호선,약수,15561
20180302,3호선,금호,8855
20180302,3호선,옥수,11696
20180302,3호선,압구정,40657
20180302,3호선,신사,38211
20180302,3호선,잠원,6516
20180302,3호선,고속터미널,59569
20180302,3호선,교대(법원.검찰청),10965
20180302,3호선,남부터미널(예술의전당),39272
20180302,3호선,양재(서초구청),46604
20180302,3호선,매봉,11754
20180302,3호선,도곡,7194
20180302,3호선,대치,14121
20180302,3호선,학여울,3015
20180302,3호선,대청,10477
20180302,3호선,일원,10847
20180302,3호선,수서,19014
20180302,3호선,가락시장,11123
20180302,3호선,경찰병원,8357
20180302,3호선,오금,6602
20180302,4호선,당고개,13692
20180302,4호선,상계,21519
20180302,4호선,노원,29472
20180302,4호선,창동,35273
20180302,4호선,쌍문,33239
20180302,4호선,수유(강북구청),44434
20180302,4호선,미아(서울사이버대학),19350
20180302,4호선,미아사거리,33428
20180302,4호선,길음,26852
20180302,4호선,성신여대입구(돈암),29198
20180302,4호선,한성대입구(삼선교),19177
20180302,4호선,혜화,45284
20180302,4호선,동대문,28621
20180302,4호선,동대문역사문화공원,22426
20180302,4호선,충무로,40076
20180302,4호선,명동,43677
20180302,4호선,회현(남대문시장),34016
20180302,4호선,서울역,22201
20180302,4호선,숙대입구(갈월),18667
20180302,4호선,삼각지,6178
20180302,4호선,신용산,15637
20180302,4호선,이촌(국립중앙박물관),10194
20180302,4호선,동작(현충원),2421
20180302,4호선,총신대입구(이수),27186
20180302,4호선,사당,27200
20180302,4호선,남태령,1273
20180302,5호선,방화,7914
20180302,5호선,개화산,5946
20180302,5호선,김포공항,7044
20180302,5호선,송정,9922
20180302,5호선,마곡,7505
20180302,5호선,발산,18562
20180302,5호선,우장산,17696
20180302,5호선,화곡,30523
20180302,5호선,까치산,32126
20180302,5호선,신정(은행정),12744
20180302,5호선,목동,22007
20180302,5호선,오목교(목동운동장앞),29471
20180302,5호선,양평,7127
20180302,5호선,영등포구청,4192
20180302,5호선,영등포시장,11224
20180302,5호선,신길,4077
20180302,5호선,여의도,26931
20180302,5호선,여의나루,7943
20180302,5호선,마포,16426
20180302,5호선,공덕,15596
20180302,5호선,애오개,8401
20180302,5호선,충정로(경기대입구),4878
20180302,5호선,서대문,20672
20180302,5호선,광화문(세종문화회관),39374
20180302,5호선,종로3가,15400
20180302,5호선,을지로4가,6432
20180302,5호선,동대문역사문화공원,3798
20180302,5호선,청구,4289
20180302,5호선,신금호,7084
20180302,5호선,행당,8276
20180302,5호선,왕십리(성동구청),6808
20180302,5호선,마장,6577
20180302,5호선,답십리,16871
20180302,5호선,장한평,21220
20180302,5호선,군자(능동),15763
20180302,5호선,아차산(어린이대공원후문),15631
20180302,5호선,광나루(장신대),14609
20180302,5호선,천호(풍납토성),24374
20180302,5호선,강동,18752
20180302,5호선,길동,9153
20180302,5호선,굽은다리(강동구민회관앞),10324
20180302,5호선,명일,9793
20180302,5호선,고덕,10861
20180302,5호선,상일동,11008
20180302,5호선,둔촌동,11250
20180302,5호선,올림픽공원(한국체대),5761
20180302,5호선,방이,8105
20180302,5호선,오금,4141
20180302,5호선,개롱,7613
20180302,5호선,거여,7479
20180302,5호선,마천,5691
20180302,6호선,응암,19536
20180302,6호선,역촌,5014
20180302,6호선,불광,5990
20180302,6호선,독바위,3369
20180302,6호선,연신내,0
20180302,6호선,구산,7139
20180302,6호선,새절(신사),15654
20180302,6호선,증산(명지대앞),11051
20180302,6호선,디지털미디어시티,16760
20180302,6호선,월드컵경기장(성산),5793
20180302,6호선,마포구청,13986
20180302,6호선,망원,16755
20180302,6호선,합정,15233
20180302,6호선,상수,14700
20180302,6호선,광흥창(서강),10660
20180302,6호선,대흥(서강대앞),11203
20180302,6호선,공덕,19756
20180302,6호선,효창공원앞,7832
20180302,6호선,삼각지,6048
20180302,6호선,녹사평(용산구청),8046
20180302,6호선,이태원,24958
20180302,6호선,한강진,9224
20180302,6호선,버티고개,2460
20180302,6호선,약수,4289
20180302,6호선,청구,4797
20180302,6호선,신당,10650
20180302,6호선,동묘앞,10583
20180302,6호선,창신,3747
20180302,6호선,보문,7952
20180302,6호선,안암(고대병원앞),18578
20180302,6호선,고려대(종암),11096
20180302,6호선,월곡(동덕여대),14869
20180302,6호선,상월곡(한국과학기술연구원),6632
20180302,6호선,돌곶이,9247
20180302,6호선,석계,14925
20180302,6호선,태릉입구,7184
20180302,6호선,화랑대(서울여대입구),11174
20180302,6호선,봉화산(서울의료원),9802
20180302,7호선,장암,827
20180302,7호선,도봉산,11675
20180302,7호선,수락산,14423
20180302,7호선,마들,12756
20180302,7호선,노원,27537
20180302,7호선,중계,15974
20180302,7호선,하계,21086
20180302,7호선,공릉(서울과학기술대),15516
20180302,7호선,태릉입구,9413
20180302,7호선,먹골,11529
20180302,7호선,중화,12404
20180302,7호선,상봉(시외버스터미널),18772
20180302,7호선,면목,18657
20180302,7호선,사가정,17875
20180302,7호선,용마산,6361
20180302,7호선,중곡,10796
20180302,7호선,군자(능동),9999
20180302,7호선,어린이대공원(세종대),16740
20180302,7호선,건대입구,18145
20180302,7호선,뚝섬유원지,7871
20180302,7호선,청담,24887
20180302,7호선,강남구청,18204
20180302,7호선,학동,25309
20180302,7호선,논현,24046
20180302,7호선,반포,6968
20180302,7호선,고속터미널,18716
20180302,7호선,내방,16517
20180302,7호선,이수,18760
20180302,7호선,남성,12027
20180302,7호선,숭실대입구(살피재),19381
20180302,7호선,상도,13074
20180302,7호선,장승배기,12164
20180302,7호선,신대방삼거리,17643
20180302,7호선,보라매,10242
20180302,7호선,신풍,12187
20180302,7호선,대림(구로구청),10854
20180302,7호선,남구로,18477
20180302,7호선,가산디지털단지,43198
20180302,7호선,철산,27465
20180302,7호선,광명사거리,28637
20180302,7호선,천왕,9151
20180302,7호선,온수(성공회대입구),11370
20180302,7호선,까치울,7232
20180302,7호선,부천종합운동장,4826
20180302,7호선,춘의,9549
20180302,7호선,신중동,15782
20180302,7호선,부천시청,14187
20180302,7호선,상동,16197
20180302,7호선,삼산체육관,4848
20180302,7호선,굴포천,10727
20180302,7호선,부평구청,10362
20180302,8호선,암사,17920
20180302,8호선,천호(풍납토성),23889
20180302,8호선,강동구청,12972
20180302,8호선,몽촌토성(평화의문),7280
20180302,8호선,잠실(송파구청),17832
20180302,8호선,석촌,10530
20180302,8호선,송파,6494
20180302,8호선,가락시장,9564
20180302,8호선,문정,18470
20180302,8호선,장지,19712
20180302,8호선,복정,11063
20180302,8호선,산성,6131
20180302,8호선,남한산성입구(성남법원.검찰청),15328
20180302,8호선,단대오거리,12091
20180302,8호선,신흥,5855
20180302,8호선,수진,5760
20180302,8호선,모란,4093
20180302,9호선,개화,4884
20180302,9호선,김포공항,11925
20180302,9호선,공항시장,3694
20180302,9호선,신방화,8893
20180302,9호선,마곡나루,7059
20180302,9호선,양천향교,8716
20180302,9호선,가양,22073
20180302,9호선,증미,8103
20180302,9호선,등촌,11873
20180302,9호선,염창,16898
20180302,9호선,신목동,3835
20180302,9호선,선유도,7439
